"","GeneSymbol","A_plus_1","A_plus_2","A_plus_3","A_minus_1","A_minus_2","A_minus_3","B_plus_1","B_plus_2","B_plus_3","B_minus_1","B_minus_2","B_minus_3","A_plus_1_48","A_plus_2_48","A_plus_3_48","A_minus_1_48","A_minus_2_48","A_minus_3_48"
"21","TUBB4B",6.85759628412086,7.04173815006251,11.758565807174,3.342462680957,3.60349569098784,3.86510988456353,6.530477541862,6.05768820358037,4.0275234455221,5.97146992614931,6.84877032997512,3.91172960642516,3.20771798810236,2.51784725856686,6.01592609263746,6.74582333279615,6.61751942419017,5.21370240773796
"22","TLN1",7.38921891069395,7.67255589925098,4.29917869055921,2.98727790488716,3.76732706988238,4.7360356406445,8.1994078155748,7.7885909950842,5.08889293379464,5.87940745844244,5.69647082234494,5.51175435493685,4.17390150781209,2.98187975105229,8.65994504107129,4.80476609875697,5.62695908025809,4.84546453983615
"23","FTSJ3",2.83513879157217,2.91820268619269,4.682463937958,7.00553889827937,6.20285605308976,4.682463937958,4.01145298365479,4.94512268277353,4.682463937958,2.70484149030647,3.82602346230169,4.682463937958,12.1093349952781,12.6220830016284,9.87406364295263,4.63052393473339,2.96818861526058,4.682463937958
"24","NONO",7.39436449103375,7.79751253345401,3.94476690614993,1.77660445540652,7.40166011463043,3.94476690614993,7.75205285687198,6.31244041994274,3.94476690614993,4.78412801485795,3.17223709035461,6.04973862117656,5.66271121938269,5.34494141364086,9.10558120186388,5.8089412700077,3.46749334993919,6.33464449014768
"25","SON",6.07486032748777,5.31190588777752,4.09083781047322,6.38396841489758,6.50086838647071,6.77826858020558,4.46303151429879,4.80685543463213,6.02489566819447,8.14772993455088,8.0143336621059,4.09083781047322,3.81841323079199,5.17761159152024,7.78376807217617,4.73797833478929,3.77791140261945,4.09083781047322
"26","UROD",8.98835,7.90099,0,7.85429,7.91274,0,8.94105,8.30058,0,9.17894,8.45223,0,7.90244,12.3564,0,5.09536,7.11662,0
"27","ALDOA",6.43598535228655,6.3818629390319,11.0828297947,3.9822818440444,4.17180420092165,6.96627075697427,5.83487113419079,6.26495618260219,9.97345939685313,4.39974130880341,4.6226455754638,5.83605528247989,5.71120943630292,5.15426399628205,2.87463418451509,4.7728133883004,4.32147105723159,2.20554158414534
"28","MACROH2A1",7.87397,7.77266,0,12.8886,10.3833,0,7.67828,6.96854,0,10.597,9.62525,0,8.54928,8.88957,0,5.43144,3.3421,0
"29","CDC73",8.92912,8.00159,0,8.18418,11.2494,0,7.729,9.60116,0,9.12629,9.26467,0,7.75596,7.89803,0,7.72734,4.5332,0
"30","DYNC1H1",4.94715453526955,6.93011748552763,4.19967708876619,2.87788289498695,3.27049753099077,4.19967708876619,8.79258659020254,7.03098133838742,8.73692894874194,6.44055720050405,6.58300380940524,4.19967708876619,4.77006695248638,3.21721581529526,7.53641002144118,5.62470327465868,6.47819229764474,4.19967708876619
"31","HSPD1",8.36818090296548,7.24759608465587,4.15924948699637,3.69678066115668,4.63707817176094,4.73414039063838,6.64017357706769,7.84851051739516,7.51400893609502,5.81743787250057,5.11916633815946,4.22760533493383,5.43722732879526,5.488511882791,6.42266407152679,4.01847913529924,3.34323011549664,5.6480815822725
"32","EWSR1",3.70564038137963,3.69951018924591,6.00832370643409,7.09208191709474,8.00997492645636,5.14545002087096,2.81203815536485,3.70201213996317,2.32951661101656,5.68288988074811,5.91202732056068,8.89022325754034,6.29623073294751,6.83006983127013,7.48077066216176,6.93723225128357,4.24538133781562,5.17605751547198
"33","DDX21",3.90676604030672,4.25589531403222,5.01131657185596,7.88340426845202,7.86615327013842,5.01131657185596,3.28709968381336,4.14828543991136,5.18941589574379,6.72982225916943,6.94928270433823,5.33136656663378,7.17902059338895,7.5403885662015,5.01131657185596,6.05276250280793,3.91638464472209,6.44210779394146
"34","SF3B2",7.61855947256295,6.66991260499269,2.63381329413204,6.6426858660778,10.0740979061814,5.8450604952158,3.6007656906645,2.65139273305247,10.9675894649303,5.50762411233971,5.4253974481479,6.21297240279074,4.83583211730727,3.54517992950333,4.19349417863399,4.29690513366153,4.06905046607435,5.18566134417714
"35","HBE1",5.49739212589155,6.52602748033317,3.72422522207363,6.28116583857222,4.96579930861575,4.99694574879676,5.10119279645151,5.06424919089236,5.7051274693411,4.93836039055537,5.38514181714961,5.99559629447007,7.71038520730312,7.50342989488373,7.22029205136595,4.0299086949963,4.23783462030697,5.2495334189928
"36","HBG1",6.7237274820546,6.80231476782354,4.58170415258277,7.28645498326839,7.39231468437478,4.55343177171924,5.28321295791828,4.54525056574752,5.35806212450923,4.67459493961857,5.5863599738919,5.7796613982076,6.36727261979589,6.6330894606593,7.4421069334362,3.65736717949238,3.49627304753092,4.51750784813403
"37","HBG2",8.84527,8.61946,0,7.5283,7.58867,0,8.66174,7.88885,0,8.1984,7.49401,0,7.99002,7.8806,0,10.3023,9.00241,0
"38","HBD",10.039151537772,8.01134611088299,2.50697290534293,6.53954220174312,10.9279291792382,2.8645660265169,4.810395351815,1.22330425298127,11.8844053681893,4.98771614080877,4.72343965908273,2.69872355418713,4.35444298910183,6.95520564556448,5.94124531460813,1.27388455833158,-0.282586154914554,10.2069675966833
"39","PGK1",6.85552356415629,7.29660393764863,4.04569073052599,4.30730615243445,4.66594771261546,4.99079750900849,7.45054937715901,7.22718590742006,5.07087373774334,5.30496046232623,5.93911389154793,8.45197357242146,6.75453709348079,5.68646810068673,6.36236420877765,2.89778198248823,2.74067153073795,4.04569073052599
"40","PAICS",7.33610924958336,7.81065522926307,4.36153693713074,3.95101246516021,3.37202592556032,4.36153693713074,8.48339958924179,7.55242966596194,4.36153693713074,5.20419657170146,5.90739513964106,4.36153693713074,3.26947616445743,4.11346422677312,9.75976226314476,5.24746907201459,4.80560052848193,5.77539097125596
"41","RPA2",7.75401,8.46952,0,7.05866,6.31808,0,7.58486,8.46736,0,9.08923,8.45476,0,10.1006,9.92057,0,9.11697,7.66541,0
"42","HNRNPM",6.13446234798978,5.94004399972864,4.84041132080264,3.88504291428454,5.89683179758397,5.28189376524612,6.37934787741306,7.01017457440748,6.68176806223888,5.29353748072073,5.2366304764544,5.0641556266182,6.7492411948392,6.26374999190003,6.55127095981911,5.41328803090357,3.58886774579908,4.0657673655834
"43","CCT3",6.45128397087132,7.06017505980319,4.69598550390288,3.47416196457241,4.03254457831723,7.31821050181512,6.16961897377044,6.54069802012156,4.16600556858175,5.81263086096246,4.71350298747369,4.16600556858175,5.91122688806111,5.97320170397547,5.82448389812647,5.97339260054373,5.39053529226514,6.3767158492519
"44","TUFM",7.78932832425692,7.79667488257621,4.44846249072405,2.25953431447852,3.56603473151615,5.90961558476681,6.38648213606615,6.82508877661736,4.44846249072405,6.39127441853409,5.98977992879838,4.44846249072405,6.34997299176843,6.30889842849717,7.76988557940046,4.96645445678805,3.46960644023916,5.48272281913093
"45","SND1",6.27478120446893,7.39132086336892,4.6795622676941,4.56412205281514,4.66430091034496,4.42940366822706,7.78515658768466,6.75190307317939,5.29076586583658,5.40526826299773,5.24123243038442,5.31623586518116,4.80062352260645,4.58507293449561,6.24797952442847,5.52209645973947,5.88456735043307,6.2011810860826
"46","ACSM3",12.3931,12.987,0,4.32239,5.25645,0,12.9662,11.7154,0,8.85602,6.38713,0,8.17209,10.0175,0,6.918,0.00863496,0
"47","FASN",7.23883264554682,7.77632000556141,3.87571775293206,2.14297670655209,2.92710395219158,9.42212770845998,8.64973866692099,7.6080937294552,3.36109789674624,5.16417801711584,5.52877782884419,4.73514219421452,4.66875638930638,3.31766758002573,7.79872862823182,5.05937560547529,5.75278527549873,4.88867367893963
"48","PC",7.93099690260022,5.35051483427261,5.42475026891805,4.86983300588967,5.87268263273939,4.57302507866612,3.82329099315876,5.93988511886481,4.28775535198155,6.8370069818357,6.37343990833588,4.04560888738963,5.65842538297179,7.59234595453277,7.4422283735558,4.57058536273353,2.51317242673651,7.06057870837957
"49","PRDX1",7.26573271550946,8.16473536892204,4.41256154511187,3.61793068844884,5.50573604739177,5.40753491287417,7.57329946216518,6.72897239255077,4.41256154511187,5.39067210984541,4.66299814661754,4.76092045236848,5.67163739157621,4.23952600595803,6.6748379192118,4.53227989601114,5.07380639691353,6.66289624257808
"50","PRDX2",5.22746269217788,5.92372896146033,2.48841830505608,5.01521341738022,5.6455205317343,3.64224870909446,5.5499499624131,4.93726269355974,8.00448863634077,4.96139170950442,5.4878034509122,5.86526509917613,6.04788777360732,6.303925269649,5.63710895025633,5.92366436083815,4.30533167095544,9.32510496549801
"51","PRDX4",9.55864,9.6094,0,7.81915,7.61466,0,8.7749,9.8357,0,8.93469,7.29294,0,8.02044,7.08804,0,8.05256,7.39886,0
"52","DAD1",8.23107,8.29756,0,9.61895,10.4845,0,12.1971,6.27813,0,6.99547,8.73394,0,10.9859,7.06733,0,11.0984,0.0117333,0
"53","RPS3A",6.56604331505917,7.98604538761998,3.81479988810182,2.8648894872534,3.37216959056693,3.81479988810182,6.03353214229942,6.57616668011673,4.63792631895193,4.53041151688867,4.09407948365251,6.03872867097397,4.93549803404058,4.28285705976782,6.9476080231687,8.38917592620851,7.17695895423515,7.9814609872386
"54","CYCS",8.93533,10.494,0,7.75692,7.72386,0,10.4463,9.20477,0,7.74202,8.02479,0,8.34895,7.90427,0,6.91352,6.50521,0
"55","HSP90AA1",5.75772630651697,5.92393015118254,6.15759297052397,4.24455002624746,4.94067508916364,6.48056016696767,6.147955315313,5.92874077544088,6.84021265183706,6.17578739914987,5.73585910027244,7.01278681737683,5.54470594262669,5.15782301454665,3.83548713588396,4.69185137362564,4.895461310533,4.73077124471648
"56","HSP90AB1",5.13221319425227,5.14810520338186,3.77484705347199,4.10175063641315,4.41970200067466,5.9119114086814,6.59680806787921,5.24169140556672,3.77484705347199,5.49880366133121,5.96547306742528,4.18692813974804,5.77296202692943,4.09624788011731,9.65968422288578,6.10920893004173,8.38815464078081,6.25054552754245
"57","TRAP1",7.68953307006943,6.42603334920185,4.50374938918461,4.05440485940806,4.63552140404063,4.50374938918461,5.90464921499103,6.46375106966409,7.05953849384546,6.95873192507544,7.53866886915528,4.64136799256251,5.69863304964246,5.53907117941785,7.11403372929001,3.76537391572519,3.42285759581297,4.50374938918461
"58","HSP90B1",7.04930793323646,7.00456423629386,4.48150943817684,4.2482543692433,5.83170627893625,4.48150943817684,7.24500431220017,6.52861432016123,4.48150943817684,6.13776379418917,6.67697835138273,4.48150943817684,4.76176363567805,3.32359574090957,8.66515484033219,4.23489633859876,4.47929466334635,5.94053078982792
"59","ISYNA1",8.51156,14.1301,0,4.76189,8.44162,0,11.8807,8.56704,0,8.24944,8.55419,0,7.99691,8.7902,0,10.1076,0.00864776,0
"60","SAFB",5.18561183750173,5.45264088223236,4.90021371369936,7.54593550248485,7.50784263524739,4.90021371369936,5.42847841830514,5.46329393732953,4.90021371369936,5.55402284667822,6.03441303515869,4.90021371369936,5.36978576652952,5.73680214965564,6.1233564181605,6.05258831605436,4.85733205868205,5.82753017600391
"61","PSMC4",4.30321442329819,5.34773281295613,4.63063300042085,6.31902291571989,6.06085741514636,4.63063300042085,3.99656295737264,4.20119980668477,4.63063300042085,6.83632113235061,6.58619180201243,4.63063300042085,5.49093322047822,4.60908995980701,6.77385041172976,7.40130938984508,7.35760651918825,6.7733585284544
"62","MKI67",8.49054,8.04495,0,7.91846,9.21927,0,8.21556,9.95527,0,8.67799,5.91623,0,10.1057,7.35554,0,12.2064,3.89405,0
"63","CAT",3.8749967311708,7.28014831357694,4.4408318558143,5.14871152709004,5.19350770636785,4.4408318558143,8.09411977423012,7.96021968996073,4.4408318558143,5.66682925329537,6.02692250862943,5.71740597544435,4.63619139748245,5.08143792966444,9.31994047757953,6.43584486064778,1.74731955764832,4.4408318558143
"64","TRIM28",3.92213326637972,2.82339852163569,4.83240273938039,8.84088062628624,7.53513272800307,1.95180376212172,2.32505473705357,3.82446907191179,8.65991919683212,6.74961059778934,7.11666806041863,6.19612883284814,5.00115994484636,5.30056115510083,4.04973256804999,5.34813563972671,5.53153209544239,10.1069654941322
"65","FLNA",6.69093922305853,7.97957628224767,4.44973435763178,4.56589253485358,5.15015402097566,4.80295146806992,8.5004939158956,8.08120600973974,5.40605077681301,6.29078980055237,5.70370487650923,4.44973435763178,2.9890801339505,2.9090821700644,8.57774728072201,4.78326802483855,4.12394979562032,4.95249892561755
"66","FLNC",6.9447555370576,7.19353670725787,3.26653303982742,3.52788390541928,4.56099648334344,5.83836356919099,7.88060078809741,7.8123464260234,6.32541458604741,5.0669209923994,5.87165261584426,6.7018919536957,4.45023778699873,3.56230487078872,4.56878231462282,5.28209010371171,4.25371158823092,6.81846872571548
"67","RBM4",4.38831128387823,5.0445355135335,4.61830091582266,6.64566714523199,8.05979469851991,6.30678281703929,4.80276914377613,4.36720505181317,4.61830091582266,7.50466696968794,5.14089066985533,4.6666681085446,5.32687781136976,5.84632913555586,7.24069621506301,5.48428508028829,5.70649579080205,4.61830091582266
"68","ANXA2",7.24462578745337,7.74297757624638,4.68733771617421,3.72330732795439,4.66949697222189,4.97651891400635,7.94924782776504,7.71611553219625,6.80797529729401,4.99063653440804,4.73579042413745,4.9591834034791,5.17784575753246,4.57285868992577,5.98060469201406,5.51548341181685,5.14273412242593,4.68733771617421
"69","SMC3",5.05588588765943,5.03556186352422,7.78515052876007,5.93162940840247,4.72862845051462,3.31347524933087,5.19371928102921,5.28667879277287,3.31347524933087,7.55938160735824,8.54052218149615,9.44304773928185,6.16783744614615,5.06813579097036,7.14720721468415,2.98136436728404,4.23887458530952,3.31347524933087
"70","NUMA1",8.23150220440561,9.05804336385879,9.68414187048857,0.726287048201689,4.03556903461039,4.10285824964416,8.00358724524289,7.51285718054897,3.17611032786776,5.85642388218401,5.54846160715691,3.17611032786776,5.7045511638096,3.70218774317765,6.73854042577587,3.97781476190913,2.94754073912493,7.58937884149189
"71","TOP1",3.69585470615224,3.55175972374216,4.58477399255085,8.6238705398497,7.89056167773916,4.94231419598417,4.23875471359665,3.77064941986743,5.67641197544735,6.3745480482915,6.09523582337119,4.58477399255085,4.75335653248071,5.8267748161112,7.98937737631101,6.47750070672002,6.97384289303578,4.58477399255085
"72","THOC2",6.48928,9.05828,0,10.4967,10.3134,0,8.29502,7.86391,0,12.6246,12.7075,0,7.19714,8.16485,0,6.78157,0.00777412,0
"73","AHNAK",10.2982603015259,10.7691834820767,5.1491131952784,1.4447234599912,2.2119565336261,5.1491131952784,12.0281894845223,11.7183032639562,5.1491131952784,3.56698549196625,3.73675422727242,5.18115657738867,3.3915574593211,2.33058446047082,7.49344438471369,2.66118283529658,2.65584276972045,5.1491131952784
"74","PDCD6IP",6.65973548949312,7.20339604846603,4.33734884560563,4.87654611355156,4.77971178980033,4.33734884560563,8.07495199477599,7.18633066846865,4.33734884560563,4.56136517714673,5.46980626117608,4.33734884560563,3.42799651920262,2.76766135136786,7.40544460038791,5.9736366778328,6.42165416599321,7.96800218974826
"75","POLR2A",4.43223147833566,4.12788345897999,6.58499218454315,6.42471689514128,7.03057544632573,4.99924627248259,4.90206826969394,5.91539465040235,5.90799167283947,7.35511367034078,7.0125191178588,4.29889542149391,4.44612905309506,4.04958275239366,6.23967624967332,6.42845583657401,6.19322954537284,4.29889542149391
"76","VPS35",9.70078,10.3512,0,6.7012,7.98206,0,10.9538,10.251,0,7.33101,8.87181,0,8.15216,7.13502,0,8.11108,4.45885,0
"77","SFPQ",5.8933929059923,4.84798001396444,4.39843304783057,8.51093467039918,9.01666311369664,4.95441634749368,4.7466359490398,5.06032400519949,4.39843304783057,4.87028753610862,5.34095936702802,4.39843304783057,3.78120662250356,4.25445967944549,7.75701977851477,5.90717665771464,5.66119980088816,6.6041129176752
"78","SSB",5.02632449245918,6.29966651523754,4.47395328169781,4.96233593046179,4.35761783154294,4.97083113373726,7.44782562792938,7.70372170725842,4.47395328169781,4.80165630254912,4.60455151071462,6.96244127574589,5.9591410517827,6.08985634388943,6.86653554152525,5.60408529495989,5.14515419983744,4.47395328169781
"79","RPS3",5.71208895674498,6.29133911281251,4.71604860510562,8.32525984673899,6.60336985173966,4.71604860510562,5.18377776059819,3.82023311874965,4.71604860510562,5.67052016069368,7.44331461217854,4.71604860510562,4.03546556388698,5.03742209707723,8.68964021434459,4.98687052370432,4.70330604984749,4.71604860510562
"80","ARPC4",11.4845,10.3515,0,6.45611,10.7587,0,10.0869,13.4244,0,6.96287,9.8224,0,8.00938,8.39897,0,4.23587,0.00842053,0
"81","UBA1",5.39216460647837,6.79463019375268,4.46294449983647,3.82425664697829,5.24821973128019,4.46294449983647,6.54487472991499,6.89809207206937,5.16267782032551,7.27592160521216,5.84417084214512,5.26599559306832,6.9565666735147,6.65857753737979,4.46294449983647,3.84695388585071,2.28820574960348,8.74899565651945
"82","CHORDC1",5.93673,7.81526,0,9.52722,7.2076,0,9.98395,8.55206,0,8.86002,11.3746,0,7.41947,6.82842,0,8.79979,7.6949,0
"83","ILF3",4.37170556482604,3.97822724796224,4.33812964205584,7.66714174565227,7.64757861287588,6.80669865595519,3.86842745699273,4.29962377923211,5.95877639655923,5.58580287291906,5.39492476278739,4.19203550573163,5.79417733741142,6.1983769859186,6.25275004160849,5.99314884915957,5.8163519952531,5.81934647206783
"84","STRBP",2.32429475724575,1.76694365275292,12.0192629035936,8.86404005403753,7.26773063190211,3.32553293424401,3.72875951482747,3.24459875494612,3.32553293424401,5.24442974030475,4.93648197482866,7.98220662175851,5.27254348218846,7.42474696161393,4.89071839229839,7.19682725274459,7.92558717183714,3.32553293424401
"85","PARP1",3.2060137869262,3.07003148517222,4.29586762273947,7.65497033573617,6.49118812930796,5.26693562079326,5.03946557360339,4.23702481082001,4.66237237272716,6.02966624715211,6.68681479468628,5.235095997147,5.6637359312039,6.47842479605869,9.02020782328275,5.98406376391843,6.72298146111476,4.29586762273947
"86","PCCA",7.78831104484322,6.71397656318634,4.54617498138372,3.54413357065987,3.54675027838789,4.42501014963106,6.16782516132109,6.85251618119331,6.89621551479582,4.72348249178866,4.41668553804585,5.04178826974907,6.16367968319241,6.81131624748647,6.1566686748743,4.79553987913357,4.88571833359699,6.41536393682442
"87","NPLOC4",0.97247744877865,2.31869550768591,4.09353097287619,6.70573464911193,7.29915222038542,4.09353097287619,8.48808273712779,7.42385047962484,4.09353097287619,4.86340024389291,6.82516348558412,4.09353097287619,2.5758065769598,4.41773383180628,14.0456581349187,9.02407594172896,4.62508367438774,4.09353097287619
"88","TTN",4.03649624861381,5.37200124799327,4.17261117324718,5.11053488429328,6.19970890085326,4.17261117324718,5.81513857967632,2.70426386582474,4.17261117324718,4.40769922303654,4.41460054312328,4.17261117324718,7.69986295831712,6.0492265264803,7.23511121931202,6.25156236853607,8.81597524015471,9.23922472346155
"89","EDC4",9.44586103241708,12.6718304542657,3.31708082884459,-1.44284601027361,2.62268221963556,4.07074893680457,10.7334233372398,8.9932944739901,19.6833940293026,3.90831934518915,6.65588269615377,3.31708082884459,4.79739843373969,1.26190227879571,3.31708082884459,4.19426883185064,-0.769477757603482,3.31708082884459
"90","TFAM",5.63742194483676,6.14321507812468,3.43634160232702,2.77575782019367,3.57673290505532,9.71887297732523,7.97714457771033,6.27679544024125,11.4234084640558,6.04996926076592,5.06206831832837,3.43634160232702,6.6005574407155,9.79755904845422,3.43634160232702,3.69901549250607,1.59458763190728,3.43634160232702
"91","NUP93",5.48248743182187,4.64762245358958,3.60489235967521,1.27813955645705,2.81606401748819,6.53129618293227,7.59136723901037,5.73739347841108,3.60489235967521,4.65038659419543,4.62014595471864,3.64608751268249,9.55070460751359,7.30076983699092,9.45535372832323,4.12073131219084,8.03272191060679,7.10122575344585
"92","ACLY",6.37374151148532,7.96907869854671,4.51507312283145,4.05556545289305,5.43770191207077,5.392708612343,8.61874150123974,7.37748548343674,4.78761682366056,5.43285869383919,5.98458622686132,4.51507312283145,5.19658737585957,5.0850017024633,8.89443646584314,4.07822312963135,2.0351548569591,4.51507312283145
"93","PA2G4",4.44004166773281,6.10079666090418,4.57773859256485,7.15538606416703,7.16770713599952,4.57773859256485,5.83294978704569,5.16356944029038,4.57773859256485,6.53423336941693,5.73637896127244,4.57773859256485,4.62227258448915,3.93219432431105,7.01369460265701,5.38893338127164,5.9518639047022,6.7816401330983
"94","CDK1",3.27556878107247,5.69248524932368,3.95370539009399,8.60223033449535,8.30450424608724,7.4798028896882,3.96958190800873,4.59976580039333,3.95370539009399,6.52687365180835,7.9542647530851,3.95370539009399,2.91102874675904,3.57133709232058,10.4774522260824,7.83695805885841,2.95322364473859,3.95370539009399
"95","CDK9",3.27675429443079,5.49961223857106,3.33781312861601,5.58815892404518,6.57380724565667,3.33781312861601,6.31101730661377,6.85576357700807,6.50405490824914,6.86557359519079,7.0522619956126,8.95606290704774,2.79429845022408,4.18701156720698,8.84129524144707,8.21259986127088,2.49152110023757,3.33781312861601
"96","SRSF3",3.42782747144678,3.75688390043599,11.7927406535387,7.68947825958403,5.45900792530024,2.3261639732817,2.08186181083193,3.06041309805526,16.5821772377229,6.09197877374955,8.07854974610456,2.3261639732817,2.87917209764025,4.59628923694892,2.3261639732817,9.31692436838567,6.55897425294817,2.3261639732817
"97","PRKDC",5.27090895566274,4.98621469016755,5.09306956364293,5.48385901825121,6.29565603156211,5.14904456427191,5.43109693628485,5.3761942526447,5.14560157588432,6.64636439280829,6.35928106764425,5.17216429004866,6.00388764115246,5.22428662158678,5.90093212389119,5.03600786204662,5.806070903616,6.10727641087451
"98","RPL34",6.87151,7.36239,0,10.0583,7.90099,0,7.4712,6.56951,0,6.59515,7.44986,0,7.31305,7.62304,0,11.2479,13.537,0
"99","PDCD11",1.96132675412555,3.2692598514581,2.93826410312287,6.50806457793114,6.3828027840864,2.93826410312287,1.90586142998307,1.70901992493034,2.93826410312287,1.45467029174871,4.12732200555979,2.93826410312287,16.9119620463662,19.3398139887117,24.1636045687493,2.2918165668008,-5.14293413415473,2.93826410312287
"100","HSPH1",8.44664,8.05029,0,8.69092,7.98922,0,8.31795,8.58373,0,10.5072,8.68129,0,8.2506,7.51714,0,7.56538,7.39959,0
"101","SHMT2",8.07980571522796,7.87251830389497,4.86411022158737,4.1727222623584,5.26451708209821,4.86411022158737,6.90456124544862,7.41452562597093,6.403860635422,5.66296228977559,5.51702501616427,6.14156480505563,6.20406911641205,5.39209620676531,4.86411022158737,3.67416503645086,3.40374551950536,4.86411022158737
"102","HSPA4",5.94819928311261,6.03321083813982,5.05827993979092,6.06599797058035,6.1472930125812,5.05827993979092,5.92609869060373,5.99382100522962,5.05827993979092,6.09840584943815,6.15420146478226,5.05827993979092,6.01844006705326,5.82977705281117,5.74602574101641,6.1383861058437,5.98883568811214,5.05827993979092
"103","SYNCRIP",3.92620349331778,5.28534085158994,3.44972888006367,7.53418496669026,8.1822242621396,9.77857541185412,4.47075631275609,3.08773930834391,3.44972888006367,6.0402755473423,5.17789569317088,4.64367601101523,4.7882694923944,5.65529704628737,3.44972888006367,6.1950684772681,5.34513616474643,9.67368345290701
"104","HNRNPR",3.20146172802218,3.04090665514913,4.62061838950141,8.43344995364152,7.47339078199904,3.80899038414118,3.24190152684306,3.13834765107382,4.55463762676202,5.73789069893025,5.66098490527969,6.56953302656634,5.83746477820992,6.47276411578046,8.38987006828675,6.77058230308938,7.43019356085713,5.54082414062964
"105","SRSF7",3.09637062318154,4.27407014615746,4.54450647081045,7.76281970113176,7.43858250207965,4.54450647081045,3.81208279942206,2.71116064111152,4.54450647081045,5.87815304424047,4.97247426459117,4.54450647081045,5.27452922765112,6.33483711244974,5.66313504648844,7.92123673092583,8.31734009165086,8.7576070864753
"106","HSPA1A",6.54481456126453,6.89633898898986,4.5878975724182,4.40423646477835,5.06025718789204,5.68279327586945,6.96548158584462,6.88070325589049,5.2457818167418,5.19479442054609,4.95304073235348,4.65333079293037,5.69181922285913,5.49909008600758,7.50047072676862,4.5647190413098,4.03603220313766,5.6395923269525
"107","HSPA8",5.00658256309912,4.85477457568539,7.70374240589459,5.2004452854858,5.27783092716496,5.86647394377341,5.07471191557811,4.93652961007422,9.14299316355065,5.41738765822366,5.13121291435759,5.71679597826479,5.48380505861615,5.33678011317676,2.6661705155172,5.6096652397895,6.11633119521755,6.20799107270875
"108","HSPA5",5.03846477189321,4.96327606158904,11.7421112774788,5.1024400687651,5.00046856967385,8.29548592605559,4.96920965124704,4.9182443159333,9.85479733084053,5.20615566670352,5.14330732702554,5.27349907344474,5.13101285830424,5.18656511415891,1.45460825662013,5.13698010940537,5.12979844144339,3.85325891877522
"109","MDH2",8.28314960406778,7.31370954748124,3.99986898026088,3.90247559005362,4.57089289866923,6.77611239277416,6.84595237430342,7.58460296005455,3.99986898026088,4.76592551696551,4.65293085344146,6.21949396107083,6.74322571770692,6.8453719161295,6.9907342262258,3.16873636639332,2.66057456711386,4.97097947551938
"110","LMNB1",8.95085,9.45535,0,6.7544,6.95043,0,10.2949,7.27711,0,8.61417,9.52028,0,8.14137,9.02877,0,8.198,6.81442,0
"111","AHCY",3.91680160389424,4.33081942705729,4.43201613448809,6.95763559627467,5.38203237247366,4.43201613448809,4.68488074715834,5.64196225045387,4.43201613448809,6.66832325692386,6.40377205773817,4.6031434488377,4.18545162808993,3.8693182434825,6.81907603795234,7.41821557013354,8.31371138661387,7.76242689199289
"112","CUL1",3.0715803213278,3.63794422300959,15.6448896019056,7.32077838672247,7.6036704499766,3.1967960958023,4.83718196535936,2.60640884664119,3.1967960958023,8.63276317530813,7.25624034347736,3.1967960958023,3.31022366338078,4.51685029378476,7.55946603556607,5.12098051783967,6.47700684423886,3.1967960958023
"113","MCM5",3.93895275147577,3.74618168954553,3.47448162580534,8.00250905850808,7.39286700428779,5.31575249901287,3.39649442911886,3.38220475808892,5.45919891198706,6.57675988264684,5.91949986591308,8.54259576109214,5.56218617012087,5.27938119831959,6.16494688636803,5.71812814655411,7.5416706276727,4.55175796232921
"114","MCM2",4.49765415191035,3.66226145069517,5.16481779847529,8.24753459373337,6.6330639212377,3.73540964395999,3.34677581930038,4.82859456052359,5.59662507975356,6.1698454683678,6.86942295857873,8.25531913294887,4.99193780707383,6.93529661534919,6.31011453376539,6.2745479428632,4.37264088159763,4.14132627184066
"115","H2AX",5.74997637642476,5.73251403777616,9.87666763472902,5.16665737326897,4.59142283926142,2.51238885698351,6.11889698683383,5.40381970022738,10.9278815758843,4.15210990451347,3.86127843922747,9.49272559408577,5.20730116933099,4.8223418118588,0.506436367604576,4.50366137130629,6.29342092325726,6.24511795258451
"116","KHSRP",4.72918920011845,4.06590655981155,3.8321557676752,5.8894938028499,6.15241290503512,6.25482464759775,3.72375760274886,4.45395620884253,5.874301638794,5.93379029771167,5.4095333994592,7.5040597058321,5.23759555595248,5.40947272403913,3.90295434011644,6.25926021634781,6.1824472379677,9.75823496646831
"117","FUBP1",3.33178891006438,3.33869370835842,3.86760937827361,7.96979659584816,7.85631313664892,6.9545213353878,3.21098693211707,3.69550054171025,3.86760937827361,5.94706305254189,6.20902584306309,7.43604779826864,6.53765268991592,6.76992792986887,7.2407199316947,6.36791901356027,5.55320790425565,3.86760937827361
"118","FUBP3",4.79812802175242,4.79430928815021,26.6969883068027,3.70345886556207,4.49709244161437,-0.342376744461473,5.07310319736615,5.25691370377104,11.1112377754629,4.54334533873306,4.49718859717779,3.96720245108193,5.47915412664541,4.84158577349912,-0.027420578814799,5.83936522676492,5.16755313349799,2.08475891770035
"119","RPL22",4.83305315192604,6.02062273573178,4.12433361421603,9.48324981983833,6.61816531937874,4.12433361421603,6.27815578946686,5.14634923897261,4.12433361421603,2.47073734685383,3.72904029528137,4.12433361421603,4.56372329173347,5.66078926104066,11.3388154824741,5.55328604550168,5.99754897327409,5.83319868957188
